lon,lat,temperature_2m,precipitation,cloud_cover,wind_speed_10m,last_updated
4.86,47.74,36.2,0.0,0,5.09,2026-06-24T17:02:03Z
4.9,47.74,35.3,0.0,0,5.72,2026-06-24T17:02:03Z
4.94,47.74,35.5,0.0,0,4.74,2026-06-24T17:02:03Z
5.0,47.74,35.1,0.0,0,3.74,2026-06-24T17:02:03Z
5.06,47.74,35.0,0.0,0,4.22,2026-06-24T17:02:03Z
5.1,47.74,35.3,0.0,0,4.74,2026-06-24T17:02:03Z
5.16,47.74,34.8,0.0,0,4.81,2026-06-24T17:02:03Z
5.2,47.74,35.0,0.0,0,3.69,2026-06-24T17:02:03Z
5.26,47.74,35.7,0.0,0,4.12,2026-06-24T17:02:03Z
5.3,47.74,36.0,0.0,0,4.3,2026-06-24T17:02:03Z
5.36,47.74,35.7,0.0,0,6.08,2026-06-24T17:02:03Z
5.4,47.74,35.5,0.0,0,5.9,2026-06-24T17:02:03Z
5.44,47.74,35.9,0.0,0,4.88,2026-06-24T17:02:03Z
5.5,47.74,36.1,0.0,0,4.24,2026-06-24T17:02:03Z
5.56,47.74,35.9,0.0,0,4.33,2026-06-24T17:02:03Z
5.6,47.74,35.3,0.0,0,4.46,2026-06-24T17:02:03Z
5.66,47.74,35.2,0.0,0,3.58,2026-06-24T17:02:03Z
5.7,47.74,35.2,0.0,0,3.75,2026-06-24T17:02:03Z
5.76,47.74,35.6,0.0,0,4.61,2026-06-24T17:02:03Z
5.8,47.74,35.1,0.0,0,4.17,2026-06-24T17:02:03Z
5.86,47.74,36.2,0.0,0,5.0,2026-06-24T17:02:03Z
5.9,47.74,36.0,0.0,0,4.42,2026-06-24T17:02:03Z
5.94,47.74,35.2,0.0,0,2.89,2026-06-24T17:02:03Z
4.7,47.8,36.2,0.0,0,3.49,2026-06-24T17:02:03Z
4.76,47.8,36.2,0.0,0,3.53,2026-06-24T17:02:03Z
4.8,47.8,36.1,0.0,0,3.54,2026-06-24T17:02:03Z
4.86,47.8,36.1,0.0,0,4.43,2026-06-24T17:02:03Z
4.9,47.8,35.5,0.0,0,4.57,2026-06-24T17:02:03Z
4.94,47.8,35.4,0.0,0,4.52,2026-06-24T17:02:03Z
5.0,47.8,34.8,0.0,0,3.94,2026-06-24T17:02:03Z
5.06,47.8,35.6,0.0,0,4.48,2026-06-24T17:02:03Z
5.1,47.8,35.3,0.0,0,4.34,2026-06-24T17:02:03Z
5.16,47.8,34.6,0.0,0,3.83,2026-06-24T17:02:03Z
5.2,47.8,34.3,0.0,0,3.94,2026-06-24T17:02:03Z
5.26,47.8,35.2,0.0,0,5.1,2026-06-24T17:02:03Z
5.3,47.8,35.2,0.0,0,5.48,2026-06-24T17:02:03Z
5.36,47.8,34.5,0.0,0,5.52,2026-06-24T17:02:03Z
5.4,47.8,34.5,0.0,0,5.16,2026-06-24T17:02:03Z
5.44,47.8,35.4,0.0,0,4.33,2026-06-24T17:02:03Z
5.5,47.8,35.6,0.0,0,4.15,2026-06-24T17:02:03Z
5.56,47.8,35.8,0.0,0,4.83,2026-06-24T17:02:03Z
5.6,47.8,35.7,0.0,0,5.17,2026-06-24T17:02:03Z
5.66,47.8,35.6,0.0,0,4.7,2026-06-24T17:02:03Z
5.7,47.8,34.7,0.0,0,4.05,2026-06-24T17:02:03Z
5.76,47.8,35.3,0.0,0,3.58,2026-06-24T17:02:03Z
5.8,47.8,35.1,0.0,0,4.05,2026-06-24T17:02:03Z
5.86,47.8,35.9,0.0,0,5.01,2026-06-24T17:02:03Z
5.9,47.8,36.4,0.0,0,5.28,2026-06-24T17:02:03Z
5.94,47.8,36.2,0.0,0,5.15,2026-06-24T17:02:03Z
4.7,47.84,37.1,0.0,0,3.67,2026-06-24T17:02:03Z
4.76,47.84,36.4,0.0,0,3.48,2026-06-24T17:02:03Z
4.8,47.84,35.6,0.0,0,3.36,2026-06-24T17:02:03Z
4.86,47.84,36.0,0.0,0,3.64,2026-06-24T17:02:03Z
4.9,47.84,35.4,0.0,0,3.38,2026-06-24T17:02:03Z
4.94,47.84,35.5,0.0,0,3.29,2026-06-24T17:02:03Z
5.0,47.84,36.1,0.0,0,4.11,2026-06-24T17:02:03Z
5.06,47.84,35.2,0.0,0,4.18,2026-06-24T17:02:03Z
5.1,47.84,34.9,0.0,0,4.12,2026-06-24T17:02:03Z
5.16,47.84,34.7,0.0,0,3.61,2026-06-24T17:02:03Z
5.2,47.84,34.3,0.0,0,3.8,2026-06-24T17:02:03Z
5.26,47.84,35.1,0.0,0,4.65,2026-06-24T17:02:03Z
5.3,47.84,34.9,0.0,0,5.14,2026-06-24T17:02:03Z
5.36,47.84,35.3,0.0,0,4.75,2026-06-24T17:02:03Z
5.4,47.84,35.2,0.0,0,4.48,2026-06-24T17:02:03Z
5.44,47.84,34.9,0.0,0,4.67,2026-06-24T17:02:03Z
5.5,47.84,35.6,0.0,0,4.61,2026-06-24T17:02:03Z
5.56,47.84,35.9,0.0,0,4.38,2026-06-24T17:02:03Z
5.6,47.84,35.7,0.0,0,5.0,2026-06-24T17:02:03Z
5.66,47.84,35.1,0.0,0,4.33,2026-06-24T17:02:03Z
5.7,47.84,34.9,0.0,0,4.53,2026-06-24T17:02:03Z
5.76,47.84,34.9,0.0,0,4.43,2026-06-24T17:02:03Z
5.8,47.84,36.1,0.0,0,4.61,2026-06-24T17:02:03Z
5.86,47.84,35.4,0.0,0,4.89,2026-06-24T17:02:03Z
5.9,47.84,35.7,0.0,0,4.86,2026-06-24T17:02:03Z
5.94,47.84,35.4,0.0,0,4.75,2026-06-24T17:02:03Z
4.7,47.9,37.1,0.0,1,5.52,2026-06-24T17:02:03Z
4.76,47.9,36.9,0.0,0,5.17,2026-06-24T17:02:03Z
4.8,47.9,36.6,0.0,0,3.91,2026-06-24T17:02:03Z
4.86,47.9,35.9,0.0,0,3.19,2026-06-24T17:02:03Z
4.9,47.9,36.3,0.0,0,2.58,2026-06-24T17:02:03Z
4.94,47.9,35.9,0.0,0,2.51,2026-06-24T17:02:03Z
5.0,47.9,35.6,0.0,0,3.68,2026-06-24T17:02:03Z
5.06,47.9,35.5,0.0,0,3.61,2026-06-24T17:02:03Z
5.1,47.9,35.7,0.0,0,3.2,2026-06-24T17:02:03Z
5.16,47.9,34.9,0.0,0,3.73,2026-06-24T17:02:03Z
5.2,47.9,35.4,0.0,0,3.93,2026-06-24T17:02:03Z
5.26,47.9,35.0,0.0,0,5.17,2026-06-24T17:02:03Z
5.3,47.9,35.9,0.0,0,4.55,2026-06-24T17:02:03Z
5.36,47.9,35.6,0.0,0,4.98,2026-06-24T17:02:03Z
5.4,47.9,35.3,0.0,0,5.06,2026-06-24T17:02:03Z
5.44,47.9,35.2,0.0,0,5.2,2026-06-24T17:02:03Z
5.5,47.9,35.0,0.0,0,5.11,2026-06-24T17:02:03Z
5.56,47.9,35.8,0.0,0,4.49,2026-06-24T17:02:03Z
5.6,47.9,35.1,0.0,0,4.4,2026-06-24T17:02:03Z
5.66,47.9,35.7,0.0,0,4.39,2026-06-24T17:02:03Z
5.7,47.9,35.1,0.0,0,4.4,2026-06-24T17:02:03Z
5.76,47.9,35.1,0.0,0,4.35,2026-06-24T17:02:03Z
5.8,47.9,35.5,0.0,0,4.57,2026-06-24T17:02:03Z
5.86,47.9,35.9,0.0,0,3.68,2026-06-24T17:02:03Z
5.9,47.9,35.1,0.0,0,4.19,2026-06-24T17:02:03Z
5.94,47.9,35.0,0.0,0,4.46,2026-06-24T17:02:03Z
4.7,47.96,37.2,0.0,27,4.05,2026-06-24T17:02:03Z
4.74,47.96,36.3,0.0,49,4.25,2026-06-24T17:02:03Z
4.8,47.96,37.1,0.0,0,4.28,2026-06-24T17:02:03Z
4.86,47.96,36.9,0.0,0,4.6,2026-06-24T17:02:03Z
4.9,47.96,36.5,0.0,0,4.95,2026-06-24T17:02:03Z
4.94,47.96,36.2,0.0,0,4.83,2026-06-24T17:02:03Z
5.0,47.96,36.6,0.0,0,5.17,2026-06-24T17:02:03Z
5.06,47.96,35.4,0.0,0,4.76,2026-06-24T17:02:03Z
5.1,47.96,35.4,0.0,0,4.7,2026-06-24T17:02:03Z
5.16,47.96,34.9,0.0,0,4.8,2026-06-24T17:02:03Z
5.2,47.96,35.6,0.0,0,4.75,2026-06-24T17:02:03Z
5.26,47.96,35.6,0.0,0,3.98,2026-06-24T17:02:03Z
5.3,47.96,35.6,0.0,0,4.37,2026-06-24T17:02:03Z
5.36,47.96,35.3,0.0,0,4.68,2026-06-24T17:02:03Z
5.4,47.96,34.9,0.0,0,4.65,2026-06-24T17:02:03Z
5.44,47.96,34.8,0.0,0,5.19,2026-06-24T17:02:03Z
5.5,47.96,34.3,0.0,0,4.88,2026-06-24T17:02:03Z
5.56,47.96,34.5,0.0,0,4.78,2026-06-24T17:02:03Z
5.6,47.96,34.2,0.0,0,4.6,2026-06-24T17:02:03Z
5.66,47.96,33.9,0.0,0,4.24,2026-06-24T17:02:03Z
5.7,47.96,34.7,0.0,0,3.89,2026-06-24T17:02:03Z
5.76,47.96,35.1,0.0,0,4.16,2026-06-24T17:02:03Z
5.8,47.96,35.2,0.0,0,4.66,2026-06-24T17:02:03Z
5.86,47.96,34.8,0.0,0,5.1,2026-06-24T17:02:03Z
5.9,47.96,35.9,0.0,0,4.17,2026-06-24T17:02:03Z
5.94,47.96,35.7,0.0,0,3.89,2026-06-24T17:02:03Z
4.7,48.0,36.5,0.0,38,3.89,2026-06-24T17:02:03Z
4.76,48.0,36.3,0.0,50,4.71,2026-06-24T17:02:03Z
4.8,48.0,36.9,0.0,0,4.27,2026-06-24T17:02:03Z
4.86,48.0,36.6,0.0,0,4.16,2026-06-24T17:02:03Z
4.9,48.0,36.8,0.0,0,4.49,2026-06-24T17:02:03Z
4.94,48.0,36.3,0.0,0,4.03,2026-06-24T17:02:03Z
5.0,48.0,35.8,0.0,0,3.91,2026-06-24T17:02:03Z
5.06,48.0,35.2,0.0,0,4.22,2026-06-24T17:02:03Z
5.1,48.0,35.2,0.0,0,3.98,2026-06-24T17:02:03Z
5.16,48.0,35.4,0.0,0,4.88,2026-06-24T17:02:03Z
5.2,48.0,34.9,0.0,0,4.64,2026-06-24T17:02:03Z
5.26,48.0,35.4,0.0,0,4.7,2026-06-24T17:02:03Z
5.3,48.0,35.5,0.0,0,3.55,2026-06-24T17:02:03Z
5.36,48.0,34.9,0.0,0,4.49,2026-06-24T17:02:03Z
5.4,48.0,34.3,0.0,0,4.84,2026-06-24T17:02:03Z
5.44,48.0,34.7,0.0,0,4.68,2026-06-24T17:02:03Z
5.5,48.0,34.6,0.0,0,5.2,2026-06-24T17:02:03Z
5.56,48.0,34.7,0.0,0,4.43,2026-06-24T17:02:03Z
5.6,48.0,34.2,0.0,0,4.6,2026-06-24T17:02:03Z
5.66,48.0,34.2,0.0,0,4.52,2026-06-24T17:02:03Z
5.7,48.0,35.1,0.0,0,4.24,2026-06-24T17:02:03Z
5.76,48.0,34.3,0.0,0,4.04,2026-06-24T17:02:03Z
5.8,48.0,34.3,0.0,0,4.34,2026-06-24T17:02:03Z
5.86,48.0,34.7,0.0,0,5.11,2026-06-24T17:02:03Z
5.9,48.0,35.7,0.0,0,5.55,2026-06-24T17:02:03Z
5.94,48.0,35.0,0.0,0,4.48,2026-06-24T17:02:03Z
4.7,48.04,35.7,0.0,1,4.08,2026-06-24T17:02:03Z
4.76,48.04,36.9,0.0,1,4.16,2026-06-24T17:02:03Z
4.8,48.04,36.8,0.0,0,3.64,2026-06-24T17:02:03Z
4.86,48.04,36.3,0.0,0,4.06,2026-06-24T17:02:03Z
4.9,48.04,37.0,0.0,0,4.27,2026-06-24T17:02:03Z
4.94,48.04,36.5,0.0,0,3.67,2026-06-24T17:02:03Z
5.0,48.04,36.0,0.0,0,4.14,2026-06-24T17:02:03Z
5.06,48.04,35.8,0.0,0,4.65,2026-06-24T17:02:03Z
5.1,48.04,35.2,0.0,0,3.81,2026-06-24T17:02:03Z
5.16,48.04,35.9,0.0,0,4.49,2026-06-24T17:02:03Z
5.2,48.04,35.6,0.0,0,4.33,2026-06-24T17:02:03Z
5.26,48.06,34.9,0.0,0,4.1,2026-06-24T17:02:03Z
5.3,48.04,35.2,0.0,0,4.34,2026-06-24T17:02:03Z
5.36,48.04,34.8,0.0,0,4.47,2026-06-24T17:02:03Z
5.4,48.04,35.0,0.0,0,4.39,2026-06-24T17:02:03Z
5.44,48.04,34.8,0.0,0,4.39,2026-06-24T17:02:03Z
5.5,48.04,34.9,0.0,0,5.29,2026-06-24T17:02:03Z
5.56,48.04,34.7,0.0,0,5.06,2026-06-24T17:02:03Z
5.6,48.04,34.6,0.0,0,5.33,2026-06-24T17:02:03Z
5.66,48.04,34.4,0.0,0,4.3,2026-06-24T17:02:03Z
5.7,48.04,33.9,0.0,0,3.86,2026-06-24T17:02:03Z
5.76,48.04,33.2,0.0,0,3.68,2026-06-24T17:02:03Z
5.8,48.04,34.0,0.0,0,3.82,2026-06-24T17:02:03Z
5.86,48.04,34.6,0.0,0,4.08,2026-06-24T17:02:03Z
5.9,48.04,34.9,0.0,0,3.94,2026-06-24T17:02:03Z
5.94,48.04,34.7,0.0,0,4.85,2026-06-24T17:02:03Z
4.7,48.1,35.5,0.0,0,3.25,2026-06-24T17:02:03Z
4.76,48.1,35.7,0.0,0,3.36,2026-06-24T17:02:03Z
4.8,48.1,37.0,0.0,0,3.98,2026-06-24T17:02:03Z
4.86,48.1,36.1,0.0,0,4.03,2026-06-24T17:02:03Z
4.9,48.1,37.2,0.0,0,3.81,2026-06-24T17:02:03Z
4.94,48.1,36.5,0.0,0,3.76,2026-06-24T17:02:03Z
5.0,48.1,36.1,0.0,0,3.88,2026-06-24T17:02:03Z
5.06,48.1,36.1,0.0,0,3.91,2026-06-24T17:02:03Z
5.1,48.1,35.8,0.0,0,3.35,2026-06-24T17:02:03Z
5.16,48.1,35.6,0.0,0,3.55,2026-06-24T17:02:03Z
5.2,48.1,35.3,0.0,0,4.04,2026-06-24T17:02:03Z
5.26,48.1,34.8,0.0,0,4.47,2026-06-24T17:02:03Z
5.3,48.1,34.4,0.0,0,4.62,2026-06-24T17:02:03Z
5.36,48.1,35.0,0.0,0,4.62,2026-06-24T17:02:03Z
5.4,48.1,35.0,0.0,0,4.38,2026-06-24T17:02:03Z
5.44,48.1,34.6,0.0,0,4.02,2026-06-24T17:02:03Z
5.5,48.1,34.0,0.0,0,4.39,2026-06-24T17:02:03Z
5.56,48.1,35.1,0.0,0,4.27,2026-06-24T17:02:03Z
5.6,48.1,34.9,0.0,0,4.88,2026-06-24T17:02:03Z
5.66,48.1,34.4,0.0,0,4.62,2026-06-24T17:02:03Z
5.7,48.1,34.5,0.0,0,4.03,2026-06-24T17:02:03Z
5.76,48.1,34.4,0.0,0,4.29,2026-06-24T17:02:03Z
5.8,48.1,34.5,0.0,0,4.44,2026-06-24T17:02:03Z
5.86,48.1,34.0,0.0,0,4.04,2026-06-24T17:02:03Z
5.9,48.1,34.2,0.0,0,4.24,2026-06-24T17:02:03Z
5.94,48.1,33.8,0.0,0,3.33,2026-06-24T17:02:03Z
4.7,48.16,35.6,0.0,2,3.96,2026-06-24T17:02:03Z
4.76,48.16,36.1,0.0,0,2.97,2026-06-24T17:02:03Z
4.8,48.16,36.7,0.0,0,3.11,2026-06-24T17:02:03Z
4.86,48.16,36.2,0.0,0,2.7,2026-06-24T17:02:03Z
4.9,48.16,35.4,0.0,0,3.06,2026-06-24T17:02:03Z
4.94,48.16,36.1,0.0,0,3.33,2026-06-24T17:02:03Z
5.0,48.16,35.8,0.0,0,4.12,2026-06-24T17:02:03Z
5.06,48.16,35.8,0.0,0,3.94,2026-06-24T17:02:03Z
5.1,48.16,36.6,0.0,0,3.76,2026-06-24T17:02:03Z
5.16,48.16,36.0,0.0,0,4.53,2026-06-24T17:02:03Z
5.2,48.16,35.5,0.0,0,4.81,2026-06-24T17:02:03Z
5.26,48.16,35.0,0.0,0,3.52,2026-06-24T17:02:03Z
5.3,48.16,34.4,0.0,0,3.35,2026-06-24T17:02:03Z
5.36,48.16,34.9,0.0,0,3.47,2026-06-24T17:02:03Z
5.4,48.16,34.4,0.0,0,3.91,2026-06-24T17:02:03Z
5.44,48.16,34.4,0.0,0,3.82,2026-06-24T17:02:03Z
5.5,48.16,34.2,0.0,0,4.53,2026-06-24T17:02:03Z
5.56,48.16,34.9,0.0,0,5.25,2026-06-24T17:02:03Z
5.6,48.16,34.8,0.0,0,5.13,2026-06-24T17:02:03Z
5.66,48.16,34.6,0.0,0,3.84,2026-06-24T17:02:03Z
5.7,48.16,35.5,0.0,0,4.13,2026-06-24T17:02:03Z
5.76,48.16,34.3,0.0,0,4.08,2026-06-24T17:02:03Z
5.8,48.16,34.7,0.0,0,4.34,2026-06-24T17:02:03Z
5.86,48.16,33.7,0.0,0,4.19,2026-06-24T17:02:03Z
5.9,48.16,34.0,0.0,0,4.38,2026-06-24T17:02:03Z
5.94,48.16,33.7,0.0,0,4.53,2026-06-24T17:02:03Z
4.7,48.2,35.3,0.0,0,3.75,2026-06-24T17:02:03Z
4.76,48.2,36.6,0.0,0,2.69,2026-06-24T17:02:03Z
4.8,48.2,36.2,0.0,0,2.26,2026-06-24T17:02:03Z
4.86,48.2,35.3,0.0,0,2.47,2026-06-24T17:02:03Z
4.9,48.2,35.2,0.0,0,2.64,2026-06-24T17:02:03Z
4.94,48.2,35.4,0.0,0,3.02,2026-06-24T17:02:03Z
5.0,48.2,35.1,0.0,0,4.24,2026-06-24T17:02:03Z
5.06,48.2,35.5,0.0,0,4.5,2026-06-24T17:02:03Z
5.1,48.2,36.5,0.0,0,4.39,2026-06-24T17:02:03Z
5.16,48.2,36.5,0.0,0,3.36,2026-06-24T17:02:03Z
5.2,48.2,35.7,0.0,0,3.11,2026-06-24T17:02:03Z
