lon,lat,temperature_2m,precipitation,cloud_cover,wind_speed_10m,last_updated
-4.89,42.83,22.7,0.0,8,2.86,2026-07-17T16:10:06Z
-4.64,42.83,25.4,0.0,0,3.5,2026-07-17T16:10:06Z
-4.39,42.83,22.4,0.0,0,4.55,2026-07-17T16:10:06Z
-4.14,42.83,21.0,0.0,0,5.51,2026-07-17T16:10:06Z
-3.89,42.83,22.7,0.0,13,6.6,2026-07-17T16:10:06Z
-3.64,42.83,19.8,0.0,29,4.42,2026-07-17T16:10:06Z
-3.39,42.83,25.4,0.0,87,7.16,2026-07-17T16:10:06Z
-3.14,42.83,22.5,0.0,44,3.77,2026-07-17T16:10:06Z
-2.89,42.83,22.9,0.0,3,4.2,2026-07-17T16:10:06Z
-2.64,42.83,24.4,0.0,25,7.3,2026-07-17T16:10:06Z
-2.39,42.83,24.1,0.0,97,5.73,2026-07-17T16:10:06Z
-2.14,42.83,20.9,0.0,9,5.85,2026-07-17T16:10:06Z
-1.89,42.83,22.0,0.0,0,5.61,2026-07-17T16:10:06Z
-1.64,42.83,27.0,0.0,0,5.49,2026-07-17T16:10:06Z
-1.39,42.83,24.8,0.0,0,4.9,2026-07-17T16:10:06Z
-1.14,42.83,23.1,0.0,0,4.34,2026-07-17T16:10:06Z
-0.89,42.83,21.0,0.0,0,3.2,2026-07-17T16:10:06Z
-0.65,42.83,17.9,0.0,0,1.98,2026-07-17T16:10:06Z
-0.39,42.83,19.0,0.0,0,2.35,2026-07-17T16:10:06Z
-0.14,42.83,18.6,0.0,35,1.36,2026-07-17T16:10:06Z
0.11,42.83,12.8,0.0,0,2.94,2026-07-17T16:10:06Z
0.36,42.83,20.7,0.0,70,3.05,2026-07-17T16:10:06Z
0.61,42.83,23.1,0.0,0,4.11,2026-07-17T16:10:06Z
0.86,42.83,14.2,0.0,18,1.84,2026-07-17T16:10:06Z
1.11,42.83,16.1,0.0,100,1.58,2026-07-17T16:10:06Z
1.36,42.83,17.0,0.0,100,1.42,2026-07-17T16:10:06Z
1.61,42.83,26.9,0.0,65,3.72,2026-07-17T16:10:06Z
1.86,42.83,19.2,0.0,100,2.12,2026-07-17T16:10:06Z
2.11,42.83,26.6,0.0,32,2.6,2026-07-17T16:10:06Z
2.36,42.83,27.6,0.0,10,4.8,2026-07-17T16:10:06Z
2.61,42.83,31.8,0.0,100,3.83,2026-07-17T16:10:06Z
2.86,42.83,33.5,0.0,68,2.82,2026-07-17T16:10:06Z
3.11,42.83,26.9,0.0,0,6.18,2026-07-17T16:10:06Z
3.36,42.83,26.5,0.0,0,6.23,2026-07-17T16:10:06Z
3.61,42.83,27.1,0.0,0,5.98,2026-07-17T16:10:06Z
3.86,42.83,27.0,0.0,0,5.59,2026-07-17T16:10:06Z
4.11,42.83,26.6,0.0,0,3.85,2026-07-17T16:10:06Z
4.36,42.83,26.3,0.0,0,2.73,2026-07-17T16:10:06Z
4.61,42.83,26.6,0.0,0,2.83,2026-07-17T16:10:06Z
4.86,42.83,27.1,0.0,0,4.16,2026-07-17T16:10:06Z
5.11,42.83,27.3,0.0,0,4.93,2026-07-17T16:10:06Z
5.36,42.83,27.6,0.0,0,4.81,2026-07-17T16:10:06Z
5.61,42.83,27.8,0.0,0,5.19,2026-07-17T16:10:06Z
5.86,42.83,27.7,0.0,0,5.39,2026-07-17T16:10:06Z
6.11,42.83,27.6,0.0,0,5.92,2026-07-17T16:10:06Z
6.36,42.83,27.5,0.0,0,6.28,2026-07-17T16:10:06Z
6.61,42.83,27.4,0.0,0,6.23,2026-07-17T16:10:06Z
6.86,42.83,27.4,0.0,0,6.11,2026-07-17T16:10:06Z
7.11,42.83,27.3,0.0,0,6.3,2026-07-17T16:10:06Z
7.36,42.83,27.3,0.0,0,5.74,2026-07-17T16:10:06Z
7.61,42.83,27.4,0.0,5,5.28,2026-07-17T16:10:06Z
7.86,42.83,27.4,0.0,3,4.14,2026-07-17T16:10:06Z
8.11,42.83,27.5,0.0,1,4.68,2026-07-17T16:10:06Z
8.375,42.8125,28.4,0.0,47,4.37,2026-07-17T16:10:06Z
8.625,42.8125,28.7,0.0,41,5.0,2026-07-17T16:10:06Z
8.875,42.8125,28.6,0.0,40,5.44,2026-07-17T16:10:06Z
9.125,42.8125,28.7,0.0,53,5.75,2026-07-17T16:10:06Z
9.375,42.8125,29.4,0.0,52,2.52,2026-07-17T16:10:06Z
9.625,42.8125,29.7,0.0,54,0.92,2026-07-17T16:10:06Z
-5.14,43.08,16.1,0.0,22,3.18,2026-07-17T16:10:06Z
-4.89,43.08,15.5,0.0,84,3.3,2026-07-17T16:10:06Z
-4.63,43.09,18.4,0.0,100,2.5,2026-07-17T16:10:06Z
-4.39,43.08,15.3,0.1,100,1.0,2026-07-17T16:10:06Z
-4.14,43.08,15.8,0.0,100,1.99,2026-07-17T16:10:06Z
-3.89,43.08,18.8,0.1,100,3.1,2026-07-17T16:10:06Z
-3.64,43.08,19.0,0.0,45,4.33,2026-07-17T16:10:06Z
-3.4,43.07,18.1,0.0,100,4.77,2026-07-17T16:10:06Z
-3.14,43.08,22.2,0.0,90,3.16,2026-07-17T16:10:06Z
-2.89,43.08,20.8,0.0,91,4.02,2026-07-17T16:10:06Z
-2.64,43.08,19.8,0.0,87,3.18,2026-07-17T16:10:06Z
-2.39,43.08,20.6,0.0,76,3.18,2026-07-17T16:10:06Z
-2.14,43.08,24.0,0.0,100,3.52,2026-07-17T16:10:06Z
-1.89,43.08,21.5,0.0,99,2.69,2026-07-17T16:10:06Z
-1.64,43.08,21.6,0.0,96,3.7,2026-07-17T16:10:06Z
-1.39,43.08,22.1,0.0,88,3.11,2026-07-17T16:10:06Z
-1.14,43.08,21.9,0.0,100,2.56,2026-07-17T16:10:06Z
-0.89,43.08,24.6,0.0,100,0.41,2026-07-17T16:10:06Z
-0.64,43.08,21.6,0.0,57,1.97,2026-07-17T16:10:06Z
-0.39,43.08,20.5,0.0,100,1.7,2026-07-17T16:10:06Z
-0.14,43.08,22.3,0.0,93,1.75,2026-07-17T16:10:06Z
0.11,43.08,22.8,0.0,48,0.67,2026-07-17T16:10:06Z
0.36,43.08,24.0,0.0,93,2.41,2026-07-17T16:10:06Z
0.61,43.08,26.5,0.0,100,1.9,2026-07-17T16:10:06Z
0.86,43.08,26.7,0.0,100,1.93,2026-07-17T16:10:06Z
1.11,43.08,26.0,0.0,100,2.08,2026-07-17T16:10:06Z
1.36,43.08,27.5,0.0,93,2.64,2026-07-17T16:10:06Z
1.61,43.08,27.8,0.0,75,3.31,2026-07-17T16:10:06Z
1.86,43.08,28.5,0.0,65,3.94,2026-07-17T16:10:06Z
2.11,43.08,29.2,0.0,39,4.19,2026-07-17T16:10:06Z
2.36,43.08,28.9,0.0,18,4.92,2026-07-17T16:10:06Z
2.61,43.08,32.5,0.0,0,5.24,2026-07-17T16:10:06Z
2.86,43.08,33.5,0.0,6,6.2,2026-07-17T16:10:06Z
3.11,43.09,34.1,0.0,0,8.22,2026-07-17T16:10:06Z
3.36,43.08,27.8,0.0,0,6.07,2026-07-17T16:10:06Z
3.61,43.08,27.4,0.0,0,5.61,2026-07-17T16:10:06Z
3.86,43.08,27.3,0.0,0,5.03,2026-07-17T16:10:06Z
4.11,43.08,26.7,0.0,0,4.78,2026-07-17T16:10:06Z
4.36,43.08,25.5,0.0,0,4.88,2026-07-17T16:10:06Z
4.61,43.08,25.8,0.0,0,4.53,2026-07-17T16:10:06Z
4.86,43.08,26.8,0.0,0,5.23,2026-07-17T16:10:06Z
5.11,43.08,27.3,0.0,0,5.96,2026-07-17T16:10:06Z
5.36,43.08,27.7,0.0,0,5.7,2026-07-17T16:10:06Z
5.61,43.08,28.3,0.0,0,5.77,2026-07-17T16:10:06Z
5.86,43.08,31.0,0.0,0,4.31,2026-07-17T16:10:06Z
6.12,43.09,30.0,0.0,0,8.29,2026-07-17T16:10:06Z
6.36,43.09,29.3,0.0,0,7.61,2026-07-17T16:10:06Z
6.61,43.08,28.5,0.0,0,7.68,2026-07-17T16:10:06Z
6.86,43.08,27.8,0.0,0,8.02,2026-07-17T16:10:06Z
7.11,43.08,27.8,0.0,0,7.39,2026-07-17T16:10:06Z
7.36,43.08,27.6,0.0,1,6.66,2026-07-17T16:10:06Z
7.61,43.08,27.6,0.0,0,6.01,2026-07-17T16:10:06Z
7.86,43.08,27.8,0.0,1,5.53,2026-07-17T16:10:06Z
8.11,43.08,27.9,0.0,0,4.44,2026-07-17T16:10:06Z
8.375,43.0625,28.4,0.0,29,3.37,2026-07-17T16:10:06Z
8.625,43.0625,28.6,0.0,53,3.81,2026-07-17T16:10:06Z
8.875,43.0625,28.8,0.0,35,4.33,2026-07-17T16:10:06Z
9.125,43.0625,28.8,0.0,26,5.28,2026-07-17T16:10:06Z
9.375,43.0,29.9,0.0,51,4.09,2026-07-17T16:10:06Z
9.625,43.0625,29.1,0.0,26,2.73,2026-07-17T16:10:06Z
-5.14,43.33,23.4,0.0,100,2.35,2026-07-17T16:10:06Z
-4.89,43.33,19.7,0.0,100,2.8,2026-07-17T16:10:06Z
-4.64,43.33,21.0,0.0,100,1.04,2026-07-17T16:10:06Z
-4.39,43.33,21.6,0.0,100,2.18,2026-07-17T16:10:06Z
-4.14,43.33,21.6,0.0,100,2.65,2026-07-17T16:10:06Z
-3.89,43.33,22.4,0.0,100,2.62,2026-07-17T16:10:06Z
-3.64,43.33,21.2,0.1,100,1.49,2026-07-17T16:10:06Z
-3.39,43.33,22.3,0.0,100,2.52,2026-07-17T16:10:06Z
-3.14,43.33,22.5,0.0,80,2.62,2026-07-17T16:10:06Z
-2.89,43.33,23.3,0.0,31,3.62,2026-07-17T16:10:06Z
-2.64,43.33,24.5,0.0,53,3.4,2026-07-17T16:10:06Z
-2.4,43.32,24.4,0.0,82,3.82,2026-07-17T16:10:06Z
-2.14,43.33,23.8,0.0,48,3.82,2026-07-17T16:10:06Z
-1.89,43.33,23.5,0.0,44,2.62,2026-07-17T16:10:06Z
-1.64,43.33,22.8,0.0,13,3.05,2026-07-17T16:10:06Z
-1.39,43.33,26.4,0.0,66,3.61,2026-07-17T16:10:06Z
-1.14,43.33,26.9,0.0,81,3.19,2026-07-17T16:10:06Z
-0.89,43.33,26.9,0.0,98,2.5,2026-07-17T16:10:06Z
-0.64,43.33,27.1,0.0,100,1.77,2026-07-17T16:10:06Z
-0.39,43.33,27.5,0.0,82,2.44,2026-07-17T16:10:06Z
-0.14,43.34,24.9,0.0,66,2.94,2026-07-17T16:10:06Z
0.12,43.34,25.4,0.0,100,3.1,2026-07-17T16:10:06Z
0.36,43.34,26.0,0.0,85,3.45,2026-07-17T16:10:06Z
0.62,43.34,26.1,0.0,85,3.94,2026-07-17T16:10:06Z
0.86,43.34,27.6,0.0,98,3.88,2026-07-17T16:10:06Z
1.12,43.34,27.8,0.0,96,3.61,2026-07-17T16:10:06Z
1.36,43.34,28.4,0.0,84,3.82,2026-07-17T16:10:06Z
1.62,43.34,28.6,0.0,86,4.39,2026-07-17T16:10:06Z
1.86,43.34,29.6,0.0,58,4.97,2026-07-17T16:10:06Z
2.11,43.33,29.5,0.0,8,5.06,2026-07-17T16:10:06Z
2.36,43.33,30.2,0.0,15,4.61,2026-07-17T16:10:06Z
2.61,43.33,32.3,0.0,0,4.52,2026-07-17T16:10:06Z
2.86,43.33,33.6,0.0,0,5.29,2026-07-17T16:10:06Z
3.11,43.33,36.3,0.0,0,6.01,2026-07-17T16:10:06Z
3.36,43.33,37.5,0.0,15,5.62,2026-07-17T16:10:06Z
3.61,43.33,29.1,0.0,0,6.94,2026-07-17T16:10:06Z
3.86,43.33,29.1,0.0,0,5.95,2026-07-17T16:10:06Z
4.11,43.33,27.3,0.0,0,5.41,2026-07-17T16:10:06Z
4.36,43.33,27.1,0.0,0,5.85,2026-07-17T16:10:06Z
4.61,43.33,27.5,0.0,0,6.64,2026-07-17T16:10:06Z
4.86,43.34,29.4,0.0,0,6.86,2026-07-17T16:10:06Z
5.11,43.33,30.0,0.0,0,4.52,2026-07-17T16:10:06Z
5.36,43.33,30.6,0.0,0,3.26,2026-07-17T16:10:06Z
5.61,43.33,33.3,0.0,0,4.69,2026-07-17T16:10:06Z
5.86,43.33,31.1,0.0,0,3.62,2026-07-17T16:10:06Z
6.11,43.33,34.5,0.0,0,4.68,2026-07-17T16:10:06Z
6.36,43.33,34.8,0.0,0,5.55,2026-07-17T16:10:06Z
6.61,43.33,34.6,0.0,0,4.59,2026-07-17T16:10:06Z
6.86,43.33,28.6,0.0,0,10.07,2026-07-17T16:10:06Z
7.11,43.33,28.2,0.0,0,6.58,2026-07-17T16:10:06Z
7.36,43.33,27.9,0.0,28,5.31,2026-07-17T16:10:06Z
7.61,43.33,28.1,0.0,35,4.38,2026-07-17T16:10:06Z
7.86,43.33,28.2,0.0,0,4.08,2026-07-17T16:10:06Z
8.11,43.33,27.9,0.0,0,3.71,2026-07-17T16:10:06Z
8.375,43.3125,28.7,0.0,8,3.09,2026-07-17T16:10:06Z
8.625,43.3125,28.7,0.0,23,2.95,2026-07-17T16:10:06Z
8.875,43.3125,28.7,0.0,29,3.05,2026-07-17T16:10:06Z
9.125,43.3125,28.6,0.0,7,3.3,2026-07-17T16:10:06Z
9.375,43.3125,29.0,0.0,60,4.43,2026-07-17T16:10:06Z
9.625,43.3125,29.1,0.0,56,3.42,2026-07-17T16:10:06Z
-5.14,43.58,22.3,0.0,9,2.91,2026-07-17T16:10:06Z
-4.89,43.58,22.5,0.0,1,3.42,2026-07-17T16:10:06Z
-4.64,43.58,22.5,0.0,28,3.32,2026-07-17T16:10:06Z
-4.39,43.58,22.5,0.0,31,3.26,2026-07-17T16:10:06Z
-4.14,43.58,22.6,0.0,4,3.44,2026-07-17T16:10:06Z
-3.89,43.58,22.5,0.0,30,3.7,2026-07-17T16:10:06Z
-3.64,43.58,22.5,0.0,39,3.73,2026-07-17T16:10:06Z
-3.39,43.58,22.6,0.0,1,3.61,2026-07-17T16:10:06Z
-3.14,43.58,22.7,0.0,0,3.4,2026-07-17T16:10:06Z
-2.89,43.58,22.8,0.0,0,3.71,2026-07-17T16:10:06Z
-2.64,43.58,23.0,0.0,0,4.12,2026-07-17T16:10:06Z
-2.39,43.58,23.2,0.0,0,4.79,2026-07-17T16:10:06Z
-2.14,43.58,23.6,0.0,0,5.12,2026-07-17T16:10:06Z
-1.89,43.58,23.9,0.0,33,5.25,2026-07-17T16:10:06Z
-1.64,43.58,23.9,0.0,0,4.7,2026-07-17T16:10:06Z
-1.39,43.58,25.6,0.0,7,4.67,2026-07-17T16:10:06Z
-1.14,43.58,28.0,0.0,71,5.06,2026-07-17T16:10:06Z
-0.89,43.58,28.5,0.0,93,3.45,2026-07-17T16:10:06Z
-0.64,43.58,27.4,0.0,2,3.0,2026-07-17T16:10:06Z
-0.38,43.58,27.5,0.0,63,3.77,2026-07-17T16:10:06Z
-0.14,43.58,27.3,0.0,76,3.61,2026-07-17T16:10:06Z
0.12,43.58,27.9,0.0,71,3.03,2026-07-17T16:10:06Z
0.36,43.58,27.4,0.0,73,3.3,2026-07-17T16:10:06Z
0.62,43.58,28.0,0.0,92,4.21,2026-07-17T16:10:06Z
0.86,43.58,27.9,0.0,84,2.62,2026-07-17T16:10:06Z
1.12,43.58,28.1,0.0,57,4.1,2026-07-17T16:10:06Z
1.36,43.58,29.8,0.0,86,3.83,2026-07-17T16:10:06Z
1.62,43.58,29.1,0.0,0,5.16,2026-07-17T16:10:06Z
1.86,43.58,28.7,0.0,0,4.7,2026-07-17T16:10:06Z
2.12,43.58,29.6,0.0,4,4.89,2026-07-17T16:10:06Z
2.36,43.58,29.2,0.0,0,4.84,2026-07-17T16:10:06Z
2.62,43.58,26.5,0.0,10,4.42,2026-07-17T16:10:06Z
2.86,43.56,30.1,0.0,0,3.54,2026-07-17T16:10:06Z
3.1,43.58,33.3,0.0,0,4.02,2026-07-17T16:10:06Z
3.36,43.58,34.9,0.0,0,4.62,2026-07-17T16:10:06Z
3.62,43.58,34.3,0.0,0,4.18,2026-07-17T16:10:06Z
3.86,43.58,36.1,0.0,0,4.65,2026-07-17T16:10:06Z
4.12,43.58,32.3,0.0,0,6.27,2026-07-17T16:10:06Z
4.36,43.58,33.6,0.0,0,5.95,2026-07-17T16:10:06Z
4.62,43.58,33.1,0.0,0,5.3,2026-07-17T16:10:06Z
4.86,43.58,35.3,0.0,0,4.74,2026-07-17T16:10:06Z
5.12,43.58,35.4,0.0,0,4.9,2026-07-17T16:10:06Z
5.36,43.58,33.4,0.0,0,5.81,2026-07-17T16:10:06Z
5.62,43.58,32.0,0.0,0,4.71,2026-07-17T16:10:06Z
5.86,43.58,33.1,0.0,0,4.87,2026-07-17T16:10:06Z
6.12,43.58,34.1,0.0,0,4.65,2026-07-17T16:10:06Z
6.36,43.58,33.1,0.0,0,4.72,2026-07-17T16:10:06Z
6.62,43.58,32.0,0.0,3,2.67,2026-07-17T16:10:06Z
6.86,43.58,31.3,0.0,0,2.93,2026-07-17T16:10:06Z
7.11,43.58,30.4,0.0,0,4.66,2026-07-17T16:10:06Z
7.36,43.58,28.2,0.0,17,4.84,2026-07-17T16:10:06Z
7.61,43.58,28.2,0.0,0,5.34,2026-07-17T16:10:06Z
7.86,43.58,28.2,0.0,0,4.08,2026-07-17T16:10:06Z
8.11,43.58,28.1,0.0,0,3.79,2026-07-17T16:10:06Z
8.375,43.5625,28.5,0.0,21,2.91,2026-07-17T16:10:06Z
8.625,43.5625,28.7,0.0,17,2.97,2026-07-17T16:10:06Z
8.875,43.5625,28.6,0.0,29,3.25,2026-07-17T16:10:06Z
9.125,43.5625,28.6,0.0,11,3.06,2026-07-17T16:10:06Z
9.375,43.5625,28.7,0.0,23,3.09,2026-07-17T16:10:06Z
9.625,43.5625,28.8,0.0,33,3.23,2026-07-17T16:10:06Z
-5.14,43.83,22.4,0.0,47,3.48,2026-07-17T16:10:06Z
-4.89,43.83,22.5,0.0,32,3.7,2026-07-17T16:10:06Z
-4.64,43.83,22.4,0.0,21,3.96,2026-07-17T16:10:06Z
-4.39,43.83,22.4,0.0,0,4.11,2026-07-17T16:10:06Z
-4.14,43.83,22.5,0.0,0,4.49,2026-07-17T16:10:06Z
-3.89,43.83,22.5,0.0,0,4.49,2026-07-17T16:10:06Z
-3.64,43.83,22.5,0.0,1,4.3,2026-07-17T16:10:06Z
-3.39,43.83,22.6,0.0,0,4.37,2026-07-17T16:10:06Z
-3.14,43.83,22.6,0.0,0,4.24,2026-07-17T16:10:06Z
-2.89,43.83,22.7,0.0,1,4.11,2026-07-17T16:10:06Z
-2.64,43.83,22.9,0.0,0,4.39,2026-07-17T16:10:06Z
-2.39,43.83,23.1,0.0,0,4.3,2026-07-17T16:10:06Z
-2.14,43.83,23.4,0.0,1,4.99,2026-07-17T16:10:06Z
-1.89,43.83,23.6,0.0,13,5.33,2026-07-17T16:10:06Z
-1.64,43.83,23.7,0.0,20,5.38,2026-07-17T16:10:06Z
-1.39,43.83,25.2,0.0,18,4.3,2026-07-17T16:10:06Z
-1.14,43.83,27.3,0.0,68,3.53,2026-07-17T16:10:06Z
-0.89,43.83,28.8,0.0,55,2.56,2026-07-17T16:10:06Z
-0.64,43.83,28.9,0.0,50,2.02,2026-07-17T16:10:06Z
-0.38,43.84,29.2,0.0,38,3.71,2026-07-17T16:10:06Z
-0.14,43.84,29.8,0.0,49,3.93,2026-07-17T16:10:06Z
0.12,43.84,29.5,0.0,69,3.01,2026-07-17T16:10:06Z
0.36,43.84,29.2,0.0,83,2.62,2026-07-17T16:10:06Z
0.62,43.84,28.6,0.0,64,0.99,2026-07-17T16:10:06Z
0.86,43.84,28.6,0.0,51,3.14,2026-07-17T16:10:06Z
1.12,43.84,28.5,0.0,47,2.26,2026-07-17T16:10:06Z
1.36,43.84,28.9,0.0,0,3.19,2026-07-17T16:10:06Z
1.62,43.84,28.7,0.0,31,3.72,2026-07-17T16:10:06Z
1.86,43.84,29.0,0.0,35,3.89,2026-07-17T16:10:06Z
2.12,43.84,29.0,0.0,91,5.02,2026-07-17T16:10:06Z
2.36,43.84,27.4,0.0,11,4.41,2026-07-17T16:10:06Z
2.6,43.82,25.9,0.0,18,5.57,2026-07-17T16:10:06Z
2.86,43.84,29.4,0.0,0,5.71,2026-07-17T16:10:06Z
3.12,43.84,29.0,0.0,0,5.06,2026-07-17T16:10:06Z
3.36,43.84,29.1,0.0,0,4.56,2026-07-17T16:10:06Z
3.62,43.82,34.4,0.0,0,4.7,2026-07-17T16:10:06Z
3.86,43.84,35.3,0.0,0,5.85,2026-07-17T16:10:06Z
4.12,43.84,35.6,0.0,0,6.48,2026-07-17T16:10:06Z
4.36,43.84,36.3,0.0,0,5.03,2026-07-17T16:10:06Z
4.62,43.84,35.9,0.0,0,5.06,2026-07-17T16:10:06Z
4.86,43.84,36.3,0.0,0,4.6,2026-07-17T16:10:06Z
5.12,43.82,33.3,0.0,0,4.3,2026-07-17T16:10:06Z
5.36,43.84,33.1,0.0,0,3.89,2026-07-17T16:10:06Z
5.62,43.82,32.6,0.0,0,4.16,2026-07-17T16:10:06Z
5.86,43.84,35.0,0.0,0,5.02,2026-07-17T16:10:06Z
6.12,43.84,33.0,0.0,0,5.28,2026-07-17T16:10:06Z
6.36,43.84,24.7,0.0,3,7.69,2026-07-17T16:10:06Z
6.62,43.82,27.8,0.0,0,7.26,2026-07-17T16:10:06Z
6.86,43.84,31.0,0.0,0,4.21,2026-07-17T16:10:06Z
7.1,43.82,27.4,0.0,38,3.58,2026-07-17T16:10:06Z
7.36,43.84,28.5,0.0,0,2.62,2026-07-17T16:10:06Z
7.64,43.86,28.2,0.0,0,2.34,2026-07-17T16:10:06Z
7.86,43.84,30.4,0.0,0,3.4,2026-07-17T16:10:06Z
8.12,43.84,28.4,0.0,0,4.08,2026-07-17T16:10:06Z
8.36,43.84,28.4,0.0,0,3.09,2026-07-17T16:10:06Z
8.62,43.84,28.3,0.0,0,2.56,2026-07-17T16:10:06Z
8.86,43.84,28.4,0.0,0,2.39,2026-07-17T16:10:06Z
9.12,43.84,28.5,0.0,1,2.36,2026-07-17T16:10:06Z
9.36,43.84,29.0,0.0,0,2.19,2026-07-17T16:10:06Z
9.62,43.84,29.3,0.0,0,2.12,2026-07-17T16:10:06Z
-5.14,44.08,22.3,0.0,22,3.77,2026-07-17T16:10:06Z
-4.89,44.08,22.3,0.0,3,3.67,2026-07-17T16:10:06Z
-4.64,44.08,22.3,0.0,9,3.41,2026-07-17T16:10:06Z
-4.39,44.08,22.3,0.0,0,4.14,2026-07-17T16:10:06Z
-4.14,44.08,22.4,0.0,0,4.02,2026-07-17T16:10:06Z
-3.89,44.08,22.5,0.0,0,4.75,2026-07-17T16:10:06Z
-3.64,44.08,22.6,0.0,0,4.74,2026-07-17T16:10:06Z
-3.39,44.08,22.6,0.0,0,4.41,2026-07-17T16:10:06Z
-3.14,44.08,22.6,0.0,0,4.44,2026-07-17T16:10:06Z
-2.89,44.08,22.7,0.0,0,4.55,2026-07-17T16:10:06Z
-2.64,44.08,22.9,0.0,0,4.89,2026-07-17T16:10:06Z
-2.39,44.08,23.0,0.0,0,5.02,2026-07-17T16:10:06Z
-2.14,44.08,23.2,0.0,1,4.95,2026-07-17T16:10:06Z
-1.89,44.08,23.5,0.0,17,5.45,2026-07-17T16:10:06Z
-1.64,44.08,23.6,0.0,15,5.52,2026-07-17T16:10:06Z
-1.39,44.08,23.8,0.0,29,5.14,2026-07-17T16:10:06Z
-1.14,44.08,27.1,0.0,81,3.71,2026-07-17T16:10:06Z
-0.89,44.08,28.3,0.0,81,3.64,2026-07-17T16:10:06Z
-0.64,44.08,29.1,0.0,77,2.53,2026-07-17T16:10:06Z
-0.38,44.08,29.2,0.0,50,2.92,2026-07-17T16:10:06Z
-0.14,44.08,29.2,0.0,67,3.28,2026-07-17T16:10:06Z
0.12,44.08,29.3,0.0,86,2.65,2026-07-17T16:10:06Z
0.36,44.08,29.9,0.0,89,0.54,2026-07-17T16:10:06Z
0.62,44.08,29.2,0.0,95,1.56,2026-07-17T16:10:06Z
0.86,44.08,29.3,0.0,25,1.96,2026-07-17T16:10:06Z
1.12,44.08,29.0,0.0,0,1.39,2026-07-17T16:10:06Z
1.36,44.08,29.3,0.0,0,2.92,2026-07-17T16:10:06Z
1.62,44.08,29.4,0.0,16,3.81,2026-07-17T16:10:06Z
1.86,44.08,29.2,0.0,46,3.36,2026-07-17T16:10:06Z
2.12,44.08,30.1,0.0,46,4.12,2026-07-17T16:10:06Z
2.36,44.08,28.3,0.0,83,3.45,2026-07-17T16:10:06Z
2.62,44.08,27.2,0.0,51,3.05,2026-07-17T16:10:06Z
2.86,44.08,29.2,0.0,0,4.74,2026-07-17T16:10:06Z
3.12,44.08,27.6,0.0,12,4.94,2026-07-17T16:10:06Z
3.36,44.08,28.6,0.0,1,4.25,2026-07-17T16:10:06Z
3.64,44.1,31.0,0.0,0,3.2,2026-07-17T16:10:06Z
3.86,44.08,32.5,0.0,0,4.44,2026-07-17T16:10:06Z
4.12,44.08,36.9,0.0,66,4.36,2026-07-17T16:10:06Z
4.36,44.08,36.2,0.0,33,4.77,2026-07-17T16:10:06Z
4.62,44.08,36.9,0.0,12,3.3,2026-07-17T16:10:06Z
4.86,44.08,36.7,0.0,43,0.42,2026-07-17T16:10:06Z
5.12,44.08,35.9,0.0,31,1.98,2026-07-17T16:10:06Z
5.36,44.08,29.0,0.0,11,4.43,2026-07-17T16:10:06Z
5.62,44.08,28.1,0.0,2,4.52,2026-07-17T16:10:06Z
5.84,44.08,29.9,0.0,0,3.98,2026-07-17T16:10:06Z
6.12,44.08,33.4,0.0,0,4.73,2026-07-17T16:10:06Z
6.36,44.06,26.8,0.0,15,6.12,2026-07-17T16:10:06Z
6.6,44.08,24.1,0.0,91,7.41,2026-07-17T16:10:06Z
6.86,44.08,32.9,0.0,4,5.13,2026-07-17T16:10:06Z
7.12,44.06,31.0,0.0,19,3.42,2026-07-17T16:10:06Z
7.34,44.1,20.2,0.0,24,2.87,2026-07-17T16:10:06Z
7.62,44.08,25.6,0.0,2,4.47,2026-07-17T16:10:06Z
7.86,44.08,25.8,0.0,40,2.86,2026-07-17T16:10:06Z
8.1,44.1,27.9,0.0,3,2.62,2026-07-17T16:10:06Z
8.36,44.08,28.5,0.0,0,3.26,2026-07-17T16:10:06Z
8.62,44.08,28.5,0.0,0,2.12,2026-07-17T16:10:06Z
8.86,44.08,28.4,0.0,0,2.04,2026-07-17T16:10:06Z
9.12,44.08,28.4,0.0,22,1.6,2026-07-17T16:10:06Z
9.36,44.08,28.8,0.0,6,0.81,2026-07-17T16:10:06Z
9.62,44.08,28.8,0.0,0,0.36,2026-07-17T16:10:06Z
-5.14,44.33,22.2,0.0,3,4.53,2026-07-17T16:10:06Z
-4.89,44.33,22.2,0.0,51,4.1,2026-07-17T16:10:06Z
-4.64,44.33,22.2,0.0,7,3.91,2026-07-17T16:10:06Z
-4.39,44.33,22.3,0.0,19,3.89,2026-07-17T16:10:06Z
-4.14,44.33,22.3,0.0,7,4.11,2026-07-17T16:10:06Z
-3.89,44.33,22.5,0.0,19,3.97,2026-07-17T16:10:06Z
-3.64,44.33,22.6,0.0,0,4.26,2026-07-17T16:10:06Z
-3.39,44.33,22.6,0.0,0,4.39,2026-07-17T16:10:06Z
-3.14,44.33,22.6,0.0,0,4.5,2026-07-17T16:10:06Z
-2.89,44.33,22.7,0.0,0,4.8,2026-07-17T16:10:06Z
-2.64,44.33,22.9,0.0,0,5.16,2026-07-17T16:10:06Z
-2.39,44.33,23.0,0.0,0,5.3,2026-07-17T16:10:06Z
-2.14,44.33,23.2,0.0,1,5.47,2026-07-17T16:10:06Z
